pair_id,phenomenon,s,s_cf,annotator_id,batch_id,human_change_0_5,confidence_1_5,fluency_s_1_5,fluency_cf_1_5,plausibility_s_1_5,plausibility_cf_1_5,changed_words,attention_check,created_at
role_000573,role_reversal,The student hired the writer.,The writer hired the student.,sim_1,pilot_simulated_v1,4.82,2.89,5.0,5.0,3.49,3.74,,True,simulated
role_000573,role_reversal,The student hired the writer.,The writer hired the student.,sim_2,pilot_simulated_v1,4.68,2.9,5.0,5.0,3.64,3.96,,True,simulated
role_000573,role_reversal,The student hired the writer.,The writer hired the student.,sim_3,pilot_simulated_v1,4.89,3.52,5.0,5.0,3.47,3.74,,True,simulated
attach_000754,attachment,"With the umbrella, the artist noticed the teacher.",The artist noticed the teacher who had the umbrella.,sim_1,pilot_simulated_v1,2.36,3.51,5.0,5.0,4.71,3.45,,True,simulated
attach_000754,attachment,"With the umbrella, the artist noticed the teacher.",The artist noticed the teacher who had the umbrella.,sim_2,pilot_simulated_v1,2.07,2.84,5.0,5.0,3.92,3.17,,True,simulated
attach_000754,attachment,"With the umbrella, the artist noticed the teacher.",The artist noticed the teacher who had the umbrella.,sim_3,pilot_simulated_v1,3.25,4.22,5.0,5.0,4.07,4.33,,True,simulated
role_001189,role_reversal,The teacher called the artist.,The artist called the teacher.,sim_1,pilot_simulated_v1,4.25,3.32,5.0,5.0,4.23,4.08,,True,simulated
role_001189,role_reversal,The teacher called the artist.,The artist called the teacher.,sim_2,pilot_simulated_v1,4.64,4.64,5.0,5.0,3.44,3.22,,True,simulated
role_001189,role_reversal,The teacher called the artist.,The artist called the teacher.,sim_3,pilot_simulated_v1,3.88,2.88,5.0,5.0,3.94,4.15,,True,simulated
attach_000553,attachment,"With the microscope, the doctor observed the scientist.",The doctor observed the scientist who had the microscope.,sim_1,pilot_simulated_v1,3.25,2.88,5.0,5.0,4.66,3.58,,True,simulated
attach_000553,attachment,"With the microscope, the doctor observed the scientist.",The doctor observed the scientist who had the microscope.,sim_2,pilot_simulated_v1,3.44,3.38,5.0,5.0,3.69,3.44,,True,simulated
attach_000553,attachment,"With the microscope, the doctor observed the scientist.",The doctor observed the scientist who had the microscope.,sim_3,pilot_simulated_v1,2.61,2.82,5.0,5.0,3.38,3.83,,True,simulated
attach_001488,attachment,The musician photographed the tourist with the camera.,The musician photographed the tourist who had the camera.,sim_1,pilot_simulated_v1,3.13,3.29,5.0,5.0,4.8,3.45,,True,simulated
attach_001488,attachment,The musician photographed the tourist with the camera.,The musician photographed the tourist who had the camera.,sim_2,pilot_simulated_v1,2.37,4.77,5.0,5.0,4.35,3.41,,True,simulated
attach_001488,attachment,The musician photographed the tourist with the camera.,The musician photographed the tourist who had the camera.,sim_3,pilot_simulated_v1,3.42,2.89,5.0,5.0,3.21,3.21,,True,simulated
neg_000466,negation,The musician did not interview the coach.,The musician interviewed the coach.,sim_1,pilot_simulated_v1,3.42,4.21,5.0,5.0,4.13,3.72,,True,simulated
neg_000466,negation,The musician did not interview the coach.,The musician interviewed the coach.,sim_2,pilot_simulated_v1,4.08,4.09,5.0,5.0,3.29,4.08,,True,simulated
neg_000466,negation,The musician did not interview the coach.,The musician interviewed the coach.,sim_3,pilot_simulated_v1,2.87,4.1,5.0,5.0,3.91,3.84,,True,simulated
attach_000824,attachment,The chef photographed the tourist with the camera.,"With the camera, the chef photographed the tourist.",sim_1,pilot_simulated_v1,2.88,3.88,5.0,5.0,3.49,3.58,,True,simulated
attach_000824,attachment,The chef photographed the tourist with the camera.,"With the camera, the chef photographed the tourist.",sim_2,pilot_simulated_v1,2.47,2.85,5.0,5.0,4.23,4.38,,True,simulated
attach_000824,attachment,The chef photographed the tourist with the camera.,"With the camera, the chef photographed the tourist.",sim_3,pilot_simulated_v1,3.27,3.24,5.0,5.0,4.18,4.22,,True,simulated
role_000942,role_reversal,The musician greeted the student.,The student greeted the musician.,sim_1,pilot_simulated_v1,4.3,3.18,5.0,5.0,4.17,3.08,,True,simulated
role_000942,role_reversal,The musician greeted the student.,The student greeted the musician.,sim_2,pilot_simulated_v1,4.33,4.02,5.0,5.0,3.5,4.16,,True,simulated
role_000942,role_reversal,The musician greeted the student.,The student greeted the musician.,sim_3,pilot_simulated_v1,4.85,4.14,5.0,5.0,3.28,3.46,,True,simulated
attach_001206,attachment,The doctor questioned the officer with the badge.,The doctor questioned the officer who had the badge.,sim_1,pilot_simulated_v1,2.8,3.18,5.0,5.0,4.26,4.54,,True,simulated
attach_001206,attachment,The doctor questioned the officer with the badge.,The doctor questioned the officer who had the badge.,sim_2,pilot_simulated_v1,2.34,4.26,5.0,5.0,4.28,3.98,,True,simulated
attach_001206,attachment,The doctor questioned the officer with the badge.,The doctor questioned the officer who had the badge.,sim_3,pilot_simulated_v1,3.53,4.26,5.0,5.0,3.74,4.38,,True,simulated
attach_000692,attachment,The coach showed the guide with the map.,"With the map, the coach showed the guide.",sim_1,pilot_simulated_v1,2.64,3.44,5.0,5.0,4.45,4.48,,True,simulated
attach_000692,attachment,The coach showed the guide with the map.,"With the map, the coach showed the guide.",sim_2,pilot_simulated_v1,3.52,4.49,5.0,5.0,3.72,3.3,,True,simulated
attach_000692,attachment,The coach showed the guide with the map.,"With the map, the coach showed the guide.",sim_3,pilot_simulated_v1,2.21,4.25,5.0,5.0,4.05,3.72,,True,simulated
neg_000822,negation,The athlete did not admire the musician.,The athlete admired the musician.,sim_1,pilot_simulated_v1,3.66,3.44,5.0,5.0,4.26,3.91,,True,simulated
neg_000822,negation,The athlete did not admire the musician.,The athlete admired the musician.,sim_2,pilot_simulated_v1,4.26,4.18,5.0,5.0,4.18,3.84,,True,simulated
neg_000822,negation,The athlete did not admire the musician.,The athlete admired the musician.,sim_3,pilot_simulated_v1,3.2,3.51,5.0,5.0,3.65,3.09,,True,simulated
neg_000709,negation,The lawyer criticized the waiter.,The lawyer did not criticize the waiter.,sim_1,pilot_simulated_v1,3.28,4.58,5.0,5.0,3.69,3.5,,True,simulated
neg_000709,negation,The lawyer criticized the waiter.,The lawyer did not criticize the waiter.,sim_2,pilot_simulated_v1,3.02,3.17,5.0,5.0,4.18,3.16,,True,simulated
neg_000709,negation,The lawyer criticized the waiter.,The lawyer did not criticize the waiter.,sim_3,pilot_simulated_v1,2.93,4.3,5.0,5.0,4.09,3.86,,True,simulated
attach_000991,attachment,"With the telescope, the teacher saw the man.",The teacher saw the man who had the telescope.,sim_1,pilot_simulated_v1,2.51,3.36,5.0,5.0,3.49,3.15,,True,simulated
attach_000991,attachment,"With the telescope, the teacher saw the man.",The teacher saw the man who had the telescope.,sim_2,pilot_simulated_v1,3.02,3.48,5.0,5.0,3.74,4.56,,True,simulated
attach_000991,attachment,"With the telescope, the teacher saw the man.",The teacher saw the man who had the telescope.,sim_3,pilot_simulated_v1,2.39,3.08,5.0,5.0,4.46,4.35,,True,simulated
attach_000035,attachment,The nurse observed the scientist with the microscope.,"With the microscope, the nurse observed the scientist.",sim_1,pilot_simulated_v1,2.27,3.0,5.0,5.0,3.42,3.04,,True,simulated
attach_000035,attachment,The nurse observed the scientist with the microscope.,"With the microscope, the nurse observed the scientist.",sim_2,pilot_simulated_v1,2.4,3.87,5.0,5.0,4.5,4.43,,True,simulated
attach_000035,attachment,The nurse observed the scientist with the microscope.,"With the microscope, the nurse observed the scientist.",sim_3,pilot_simulated_v1,2.05,3.42,5.0,5.0,3.77,3.94,,True,simulated
role_001070,role_reversal,The engineer helped the teacher.,The teacher helped the engineer.,sim_1,pilot_simulated_v1,4.75,3.95,5.0,5.0,4.06,3.54,,True,simulated
role_001070,role_reversal,The engineer helped the teacher.,The teacher helped the engineer.,sim_2,pilot_simulated_v1,4.63,2.94,5.0,5.0,4.22,4.02,,True,simulated
role_001070,role_reversal,The engineer helped the teacher.,The teacher helped the engineer.,sim_3,pilot_simulated_v1,3.5,2.9,5.0,5.0,3.5,4.35,,True,simulated
role_000554,role_reversal,The student praised the doctor.,The doctor praised the student.,sim_1,pilot_simulated_v1,4.31,3.02,5.0,5.0,4.66,3.4,,True,simulated
role_000554,role_reversal,The student praised the doctor.,The doctor praised the student.,sim_2,pilot_simulated_v1,3.47,4.5,5.0,5.0,4.76,3.38,,True,simulated
role_000554,role_reversal,The student praised the doctor.,The doctor praised the student.,sim_3,pilot_simulated_v1,4.65,4.46,5.0,5.0,4.78,4.49,,True,simulated
role_000096,role_reversal,The driver supported the doctor.,The doctor supported the driver.,sim_1,pilot_simulated_v1,3.49,3.42,5.0,5.0,3.57,3.23,,True,simulated
role_000096,role_reversal,The driver supported the doctor.,The doctor supported the driver.,sim_2,pilot_simulated_v1,4.99,4.0,5.0,5.0,3.57,3.32,,True,simulated
role_000096,role_reversal,The driver supported the doctor.,The doctor supported the driver.,sim_3,pilot_simulated_v1,3.57,4.4,5.0,5.0,4.43,3.33,,True,simulated
neg_001368,negation,The scientist did not help the engineer.,The scientist helped the engineer.,sim_1,pilot_simulated_v1,3.19,3.49,5.0,5.0,3.5,4.04,,True,simulated
neg_001368,negation,The scientist did not help the engineer.,The scientist helped the engineer.,sim_2,pilot_simulated_v1,3.53,3.98,5.0,5.0,4.72,3.39,,True,simulated
neg_001368,negation,The scientist did not help the engineer.,The scientist helped the engineer.,sim_3,pilot_simulated_v1,3.1,3.7,5.0,5.0,4.27,3.57,,True,simulated
neg_000142,negation,The athlete did not call the researcher.,The athlete called the researcher.,sim_1,pilot_simulated_v1,3.75,3.55,5.0,5.0,3.98,3.08,,True,simulated
neg_000142,negation,The athlete did not call the researcher.,The athlete called the researcher.,sim_2,pilot_simulated_v1,3.65,3.87,5.0,5.0,3.25,4.08,,True,simulated
neg_000142,negation,The athlete did not call the researcher.,The athlete called the researcher.,sim_3,pilot_simulated_v1,4.37,3.15,5.0,5.0,3.6,3.97,,True,simulated
neg_000670,negation,The researcher did not blame the judge.,The researcher blamed the judge.,sim_1,pilot_simulated_v1,4.33,4.19,5.0,5.0,3.96,3.59,,True,simulated
neg_000670,negation,The researcher did not blame the judge.,The researcher blamed the judge.,sim_2,pilot_simulated_v1,3.64,3.85,5.0,5.0,3.44,4.37,,True,simulated
neg_000670,negation,The researcher did not blame the judge.,The researcher blamed the judge.,sim_3,pilot_simulated_v1,4.12,3.31,5.0,5.0,4.35,4.57,,True,simulated
role_001418,role_reversal,The judge visited the athlete.,The athlete visited the judge.,sim_1,pilot_simulated_v1,4.46,3.93,5.0,5.0,4.35,3.37,,True,simulated
role_001418,role_reversal,The judge visited the athlete.,The athlete visited the judge.,sim_2,pilot_simulated_v1,3.83,3.18,5.0,5.0,4.0,4.09,,True,simulated
role_001418,role_reversal,The judge visited the athlete.,The athlete visited the judge.,sim_3,pilot_simulated_v1,4.48,3.06,5.0,5.0,4.07,4.14,,True,simulated
neg_000380,negation,The journalist did not visit the lawyer.,The journalist visited the lawyer.,sim_1,pilot_simulated_v1,3.42,3.88,5.0,5.0,4.75,3.97,,True,simulated
neg_000380,negation,The journalist did not visit the lawyer.,The journalist visited the lawyer.,sim_2,pilot_simulated_v1,2.88,2.92,5.0,5.0,3.23,3.48,,True,simulated
neg_000380,negation,The journalist did not visit the lawyer.,The journalist visited the lawyer.,sim_3,pilot_simulated_v1,3.74,4.14,5.0,5.0,4.65,3.72,,True,simulated
attach_000093,attachment,The journalist questioned the officer with the badge.,The journalist questioned the officer who had the badge.,sim_1,pilot_simulated_v1,2.71,4.71,5.0,5.0,4.05,3.52,,True,simulated
attach_000093,attachment,The journalist questioned the officer with the badge.,The journalist questioned the officer who had the badge.,sim_2,pilot_simulated_v1,2.52,3.61,5.0,5.0,4.29,4.27,,True,simulated
attach_000093,attachment,The journalist questioned the officer with the badge.,The journalist questioned the officer who had the badge.,sim_3,pilot_simulated_v1,2.32,4.16,5.0,5.0,4.74,3.56,,True,simulated
role_001448,role_reversal,The journalist criticized the chef.,The chef criticized the journalist.,sim_1,pilot_simulated_v1,3.78,3.16,5.0,5.0,3.6,3.16,,True,simulated
role_001448,role_reversal,The journalist criticized the chef.,The chef criticized the journalist.,sim_2,pilot_simulated_v1,4.45,4.39,5.0,5.0,3.45,3.72,,True,simulated
role_001448,role_reversal,The journalist criticized the chef.,The chef criticized the journalist.,sim_3,pilot_simulated_v1,4.95,3.9,5.0,5.0,3.27,4.55,,True,simulated
role_000242,role_reversal,The scientist blamed the waiter.,The waiter blamed the scientist.,sim_1,pilot_simulated_v1,4.45,4.13,5.0,5.0,3.29,3.27,,True,simulated
role_000242,role_reversal,The scientist blamed the waiter.,The waiter blamed the scientist.,sim_2,pilot_simulated_v1,3.64,3.15,5.0,5.0,3.59,4.32,,True,simulated
role_000242,role_reversal,The scientist blamed the waiter.,The waiter blamed the scientist.,sim_3,pilot_simulated_v1,4.07,4.43,5.0,5.0,4.09,4.01,,True,simulated
attach_001193,attachment,The scientist noticed the teacher with the umbrella.,"With the umbrella, the scientist noticed the teacher.",sim_1,pilot_simulated_v1,2.32,4.78,5.0,5.0,4.6,3.8,,True,simulated
attach_001193,attachment,The scientist noticed the teacher with the umbrella.,"With the umbrella, the scientist noticed the teacher.",sim_2,pilot_simulated_v1,2.38,4.26,5.0,5.0,4.08,3.7,,True,simulated
attach_001193,attachment,The scientist noticed the teacher with the umbrella.,"With the umbrella, the scientist noticed the teacher.",sim_3,pilot_simulated_v1,2.89,4.45,5.0,5.0,3.53,4.41,,True,simulated
attach_001076,attachment,The judge photographed the tourist with the camera.,"With the camera, the judge photographed the tourist.",sim_1,pilot_simulated_v1,3.11,4.62,5.0,5.0,3.54,3.11,,True,simulated
attach_001076,attachment,The judge photographed the tourist with the camera.,"With the camera, the judge photographed the tourist.",sim_2,pilot_simulated_v1,2.85,3.02,5.0,5.0,3.29,4.47,,True,simulated
attach_001076,attachment,The judge photographed the tourist with the camera.,"With the camera, the judge photographed the tourist.",sim_3,pilot_simulated_v1,3.12,4.72,5.0,5.0,4.58,4.19,,True,simulated
role_000729,role_reversal,The student hired the engineer.,The engineer hired the student.,sim_1,pilot_simulated_v1,3.65,4.51,5.0,5.0,3.9,3.67,,True,simulated
role_000729,role_reversal,The student hired the engineer.,The engineer hired the student.,sim_2,pilot_simulated_v1,4.43,3.64,5.0,5.0,4.14,3.75,,True,simulated
role_000729,role_reversal,The student hired the engineer.,The engineer hired the student.,sim_3,pilot_simulated_v1,4.79,3.57,5.0,5.0,3.87,3.81,,True,simulated
neg_000258,negation,The passenger did not thank the nurse.,The passenger thanked the nurse.,sim_1,pilot_simulated_v1,3.56,3.62,5.0,5.0,3.48,3.33,,True,simulated
neg_000258,negation,The passenger did not thank the nurse.,The passenger thanked the nurse.,sim_2,pilot_simulated_v1,3.17,4.63,5.0,5.0,4.52,3.21,,True,simulated
neg_000258,negation,The passenger did not thank the nurse.,The passenger thanked the nurse.,sim_3,pilot_simulated_v1,3.33,2.85,5.0,5.0,4.71,4.58,,True,simulated
attach_001013,attachment,The writer showed the guide with the map.,"With the map, the writer showed the guide.",sim_1,pilot_simulated_v1,2.58,4.32,5.0,5.0,3.77,3.89,,True,simulated
attach_001013,attachment,The writer showed the guide with the map.,"With the map, the writer showed the guide.",sim_2,pilot_simulated_v1,3.54,4.41,5.0,5.0,4.37,3.32,,True,simulated
attach_001013,attachment,The writer showed the guide with the map.,"With the map, the writer showed the guide.",sim_3,pilot_simulated_v1,2.4,3.06,5.0,5.0,3.35,3.33,,True,simulated
attach_000305,attachment,The doctor met the student with the notebook.,"With the notebook, the doctor met the student.",sim_1,pilot_simulated_v1,2.66,3.53,5.0,5.0,4.15,3.21,,True,simulated
attach_000305,attachment,The doctor met the student with the notebook.,"With the notebook, the doctor met the student.",sim_2,pilot_simulated_v1,2.21,4.64,5.0,5.0,3.32,3.39,,True,simulated
attach_000305,attachment,The doctor met the student with the notebook.,"With the notebook, the doctor met the student.",sim_3,pilot_simulated_v1,3.07,4.53,5.0,5.0,4.55,3.47,,True,simulated
neg_000606,negation,The engineer did not blame the athlete.,The engineer blamed the athlete.,sim_1,pilot_simulated_v1,4.07,3.76,5.0,5.0,4.61,3.85,,True,simulated
neg_000606,negation,The engineer did not blame the athlete.,The engineer blamed the athlete.,sim_2,pilot_simulated_v1,3.0,4.59,5.0,5.0,4.36,3.88,,True,simulated
neg_000606,negation,The engineer did not blame the athlete.,The engineer blamed the athlete.,sim_3,pilot_simulated_v1,3.31,3.57,5.0,5.0,3.42,4.0,,True,simulated
attach_000828,attachment,The musician observed the scientist with the microscope.,The musician observed the scientist who had the microscope.,sim_1,pilot_simulated_v1,2.13,3.56,5.0,5.0,3.32,4.26,,True,simulated
attach_000828,attachment,The musician observed the scientist with the microscope.,The musician observed the scientist who had the microscope.,sim_2,pilot_simulated_v1,2.37,4.25,5.0,5.0,4.4,3.75,,True,simulated
attach_000828,attachment,The musician observed the scientist with the microscope.,The musician observed the scientist who had the microscope.,sim_3,pilot_simulated_v1,3.13,3.88,5.0,5.0,3.98,3.59,,True,simulated
attach_001050,attachment,The engineer showed the guide with the map.,The engineer showed the guide who had the map.,sim_1,pilot_simulated_v1,2.53,3.77,5.0,5.0,4.03,4.56,,True,simulated
attach_001050,attachment,The engineer showed the guide with the map.,The engineer showed the guide who had the map.,sim_2,pilot_simulated_v1,3.54,4.24,5.0,5.0,3.54,3.74,,True,simulated
attach_001050,attachment,The engineer showed the guide with the map.,The engineer showed the guide who had the map.,sim_3,pilot_simulated_v1,3.24,3.09,5.0,5.0,4.48,4.48,,True,simulated
neg_001424,negation,The artist did not thank the athlete.,The artist thanked the athlete.,sim_1,pilot_simulated_v1,4.13,3.02,5.0,5.0,3.38,3.35,,True,simulated
neg_001424,negation,The artist did not thank the athlete.,The artist thanked the athlete.,sim_2,pilot_simulated_v1,4.17,4.59,5.0,5.0,3.95,3.37,,True,simulated
neg_001424,negation,The artist did not thank the athlete.,The artist thanked the athlete.,sim_3,pilot_simulated_v1,4.29,4.24,5.0,5.0,4.75,3.52,,True,simulated
attach_001035,attachment,The doctor observed the scientist with the microscope.,The doctor observed the scientist who had the microscope.,sim_1,pilot_simulated_v1,3.09,3.89,5.0,5.0,4.0,3.88,,True,simulated
attach_001035,attachment,The doctor observed the scientist with the microscope.,The doctor observed the scientist who had the microscope.,sim_2,pilot_simulated_v1,2.73,4.37,5.0,5.0,3.94,4.0,,True,simulated
attach_001035,attachment,The doctor observed the scientist with the microscope.,The doctor observed the scientist who had the microscope.,sim_3,pilot_simulated_v1,3.45,4.39,5.0,5.0,3.57,4.27,,True,simulated
role_001003,role_reversal,The manager admired the waiter.,The waiter admired the manager.,sim_1,pilot_simulated_v1,4.02,4.18,5.0,5.0,4.63,4.58,,True,simulated
role_001003,role_reversal,The manager admired the waiter.,The waiter admired the manager.,sim_2,pilot_simulated_v1,3.4,3.63,5.0,5.0,3.72,3.7,,True,simulated
role_001003,role_reversal,The manager admired the waiter.,The waiter admired the manager.,sim_3,pilot_simulated_v1,4.57,4.78,5.0,5.0,4.26,3.35,,True,simulated
role_000065,role_reversal,The waiter ignored the chef.,The chef ignored the waiter.,sim_1,pilot_simulated_v1,4.85,3.35,5.0,5.0,3.24,3.04,,True,simulated
role_000065,role_reversal,The waiter ignored the chef.,The chef ignored the waiter.,sim_2,pilot_simulated_v1,4.74,3.33,5.0,5.0,4.4,3.29,,True,simulated
role_000065,role_reversal,The waiter ignored the chef.,The chef ignored the waiter.,sim_3,pilot_simulated_v1,4.36,3.22,5.0,5.0,3.58,3.96,,True,simulated
role_001111,role_reversal,The manager hired the teacher.,The teacher hired the manager.,sim_1,pilot_simulated_v1,3.55,3.13,5.0,5.0,3.67,3.68,,True,simulated
role_001111,role_reversal,The manager hired the teacher.,The teacher hired the manager.,sim_2,pilot_simulated_v1,3.62,3.4,5.0,5.0,3.59,3.54,,True,simulated
role_001111,role_reversal,The manager hired the teacher.,The teacher hired the manager.,sim_3,pilot_simulated_v1,4.84,3.0,5.0,5.0,3.39,3.94,,True,simulated
neg_001303,negation,The musician praised the scientist.,The musician did not praise the scientist.,sim_1,pilot_simulated_v1,2.85,3.6,5.0,5.0,4.04,4.19,,True,simulated
neg_001303,negation,The musician praised the scientist.,The musician did not praise the scientist.,sim_2,pilot_simulated_v1,4.03,3.87,5.0,5.0,4.5,3.72,,True,simulated
neg_001303,negation,The musician praised the scientist.,The musician did not praise the scientist.,sim_3,pilot_simulated_v1,4.15,4.2,5.0,5.0,4.07,4.2,,True,simulated
attach_001397,attachment,The student checked the driver with the flashlight.,"With the flashlight, the student checked the driver.",sim_1,pilot_simulated_v1,2.67,2.99,5.0,5.0,3.23,3.87,,True,simulated
attach_001397,attachment,The student checked the driver with the flashlight.,"With the flashlight, the student checked the driver.",sim_2,pilot_simulated_v1,2.11,4.28,5.0,5.0,3.52,3.24,,True,simulated
attach_001397,attachment,The student checked the driver with the flashlight.,"With the flashlight, the student checked the driver.",sim_3,pilot_simulated_v1,2.08,2.94,5.0,5.0,4.7,4.22,,True,simulated
neg_000668,negation,The journalist did not criticize the waiter.,The journalist criticized the waiter.,sim_1,pilot_simulated_v1,3.75,3.54,5.0,5.0,3.57,3.42,,True,simulated
neg_000668,negation,The journalist did not criticize the waiter.,The journalist criticized the waiter.,sim_2,pilot_simulated_v1,2.82,4.66,5.0,5.0,4.28,4.54,,True,simulated
neg_000668,negation,The journalist did not criticize the waiter.,The journalist criticized the waiter.,sim_3,pilot_simulated_v1,4.16,4.46,5.0,5.0,3.3,4.16,,True,simulated
role_000581,role_reversal,The artist contacted the athlete.,The athlete contacted the artist.,sim_1,pilot_simulated_v1,4.01,3.88,5.0,5.0,3.63,4.06,,True,simulated
role_000581,role_reversal,The artist contacted the athlete.,The athlete contacted the artist.,sim_2,pilot_simulated_v1,4.25,3.43,5.0,5.0,4.35,3.71,,True,simulated
role_000581,role_reversal,The artist contacted the athlete.,The athlete contacted the artist.,sim_3,pilot_simulated_v1,3.61,3.15,5.0,5.0,4.7,3.99,,True,simulated
role_001252,role_reversal,The student interviewed the teacher.,The teacher interviewed the student.,sim_1,pilot_simulated_v1,4.75,3.46,5.0,5.0,3.88,3.74,,True,simulated
role_001252,role_reversal,The student interviewed the teacher.,The teacher interviewed the student.,sim_2,pilot_simulated_v1,4.13,3.11,5.0,5.0,4.52,3.82,,True,simulated
role_001252,role_reversal,The student interviewed the teacher.,The teacher interviewed the student.,sim_3,pilot_simulated_v1,4.97,3.47,5.0,5.0,3.48,3.03,,True,simulated
attach_000204,attachment,The musician observed the scientist with the microscope.,The musician observed the scientist who had the microscope.,sim_1,pilot_simulated_v1,2.44,4.58,5.0,5.0,4.22,4.28,,True,simulated
attach_000204,attachment,The musician observed the scientist with the microscope.,The musician observed the scientist who had the microscope.,sim_2,pilot_simulated_v1,2.81,4.23,5.0,5.0,3.23,4.35,,True,simulated
attach_000204,attachment,The musician observed the scientist with the microscope.,The musician observed the scientist who had the microscope.,sim_3,pilot_simulated_v1,2.42,3.19,5.0,5.0,4.71,4.21,,True,simulated
attach_000801,attachment,The musician observed the scientist with the microscope.,The musician observed the scientist who had the microscope.,sim_1,pilot_simulated_v1,2.15,4.15,5.0,5.0,3.82,3.75,,True,simulated
attach_000801,attachment,The musician observed the scientist with the microscope.,The musician observed the scientist who had the microscope.,sim_2,pilot_simulated_v1,3.46,4.49,5.0,5.0,3.52,3.93,,True,simulated
attach_000801,attachment,The musician observed the scientist with the microscope.,The musician observed the scientist who had the microscope.,sim_3,pilot_simulated_v1,2.94,3.96,5.0,5.0,3.41,4.34,,True,simulated
neg_001194,negation,The student did not help the waiter.,The student helped the waiter.,sim_1,pilot_simulated_v1,3.86,4.73,5.0,5.0,4.07,3.39,,True,simulated
neg_001194,negation,The student did not help the waiter.,The student helped the waiter.,sim_2,pilot_simulated_v1,3.79,2.81,5.0,5.0,4.57,3.34,,True,simulated
neg_001194,negation,The student did not help the waiter.,The student helped the waiter.,sim_3,pilot_simulated_v1,2.9,3.29,5.0,5.0,3.35,4.45,,True,simulated
neg_001278,negation,The coach did not help the teacher.,The coach helped the teacher.,sim_1,pilot_simulated_v1,3.39,4.58,5.0,5.0,3.73,3.63,,True,simulated
neg_001278,negation,The coach did not help the teacher.,The coach helped the teacher.,sim_2,pilot_simulated_v1,4.38,3.86,5.0,5.0,4.71,3.15,,True,simulated
neg_001278,negation,The coach did not help the teacher.,The coach helped the teacher.,sim_3,pilot_simulated_v1,4.2,4.2,5.0,5.0,3.79,3.33,,True,simulated
neg_000121,negation,The artist visited the scientist.,The artist did not visit the scientist.,sim_1,pilot_simulated_v1,3.68,3.04,5.0,5.0,3.39,3.76,,True,simulated
neg_000121,negation,The artist visited the scientist.,The artist did not visit the scientist.,sim_2,pilot_simulated_v1,4.31,4.7,5.0,5.0,4.12,3.93,,True,simulated
neg_000121,negation,The artist visited the scientist.,The artist did not visit the scientist.,sim_3,pilot_simulated_v1,3.47,4.21,5.0,5.0,3.58,3.38,,True,simulated
role_000491,role_reversal,The teacher ignored the artist.,The artist ignored the teacher.,sim_1,pilot_simulated_v1,4.48,4.29,5.0,5.0,4.1,4.35,,True,simulated
role_000491,role_reversal,The teacher ignored the artist.,The artist ignored the teacher.,sim_2,pilot_simulated_v1,4.2,4.47,5.0,5.0,3.35,3.26,,True,simulated
role_000491,role_reversal,The teacher ignored the artist.,The artist ignored the teacher.,sim_3,pilot_simulated_v1,4.73,4.79,5.0,5.0,3.38,3.68,,True,simulated
attach_000154,attachment,"With the camera, the driver photographed the tourist.",The driver photographed the tourist who had the camera.,sim_1,pilot_simulated_v1,2.63,3.91,5.0,5.0,3.56,4.25,,True,simulated
attach_000154,attachment,"With the camera, the driver photographed the tourist.",The driver photographed the tourist who had the camera.,sim_2,pilot_simulated_v1,3.5,4.68,5.0,5.0,3.34,3.21,,True,simulated
attach_000154,attachment,"With the camera, the driver photographed the tourist.",The driver photographed the tourist who had the camera.,sim_3,pilot_simulated_v1,3.53,2.96,5.0,5.0,3.58,4.55,,True,simulated
attach_001196,attachment,The passenger observed the scientist with the microscope.,"With the microscope, the passenger observed the scientist.",sim_1,pilot_simulated_v1,2.24,4.45,5.0,5.0,3.31,3.4,,True,simulated
attach_001196,attachment,The passenger observed the scientist with the microscope.,"With the microscope, the passenger observed the scientist.",sim_2,pilot_simulated_v1,2.9,4.58,5.0,5.0,3.24,3.35,,True,simulated
attach_001196,attachment,The passenger observed the scientist with the microscope.,"With the microscope, the passenger observed the scientist.",sim_3,pilot_simulated_v1,3.28,3.24,5.0,5.0,3.28,3.23,,True,simulated
neg_001279,negation,The manager greeted the artist.,The manager did not greet the artist.,sim_1,pilot_simulated_v1,4.13,3.42,5.0,5.0,3.94,3.85,,True,simulated
neg_001279,negation,The manager greeted the artist.,The manager did not greet the artist.,sim_2,pilot_simulated_v1,3.86,3.54,5.0,5.0,3.36,4.19,,True,simulated
neg_001279,negation,The manager greeted the artist.,The manager did not greet the artist.,sim_3,pilot_simulated_v1,4.33,3.7,5.0,5.0,3.55,4.22,,True,simulated
neg_001115,negation,The engineer helped the passenger.,The engineer did not help the passenger.,sim_1,pilot_simulated_v1,4.18,2.92,5.0,5.0,4.72,3.77,,True,simulated
neg_001115,negation,The engineer helped the passenger.,The engineer did not help the passenger.,sim_2,pilot_simulated_v1,3.4,3.56,5.0,5.0,3.58,4.21,,True,simulated
neg_001115,negation,The engineer helped the passenger.,The engineer did not help the passenger.,sim_3,pilot_simulated_v1,2.83,3.16,5.0,5.0,4.11,3.35,,True,simulated
neg_000339,negation,The researcher greeted the driver.,The researcher did not greet the driver.,sim_1,pilot_simulated_v1,4.1,3.06,5.0,5.0,3.68,3.98,,True,simulated
neg_000339,negation,The researcher greeted the driver.,The researcher did not greet the driver.,sim_2,pilot_simulated_v1,3.98,3.7,5.0,5.0,4.55,4.48,,True,simulated
